OBJECTID,UID,LONGITUDE,LATITUDE,FACNAME,FACTYPE,ADDRESS_1,ADDRESS_2,CITY,STATE,ZIP,AREACODE,PHONE,CONTACT,TITLE,FIPS,NAME,TYPE,METHOD,PERMIT_NO_
7285,GA0023949,-84.13026424,33.48031604,McDonough Walnut Creek WPCP,26.00000000,Turner Church Rd,,McDonough,Georgia,30252,770.00000000,957-9791,,,13151,Henry,Wastewater Treatment Plant,GPS,
7286,GA0037214,-84.16145318,33.51772694,Henry County (Springdale Road WPCP),26.00000000,300 Wolfcreek Dr,,Stockbridge,Georgia,30281,770.00000000,957-8382,,,13151,Henry,Wastewater Treatment Plant,GPS,
7287,GA0034711,-84.21168536,33.51487363,Henry County (Hudson Brg WPCP),26.00000000,522 Eagles Landing Pkwy,,Stockbridge,Georgia,30281,770.00000000,957-8382,,,13151,Henry,Wastewater Treatment Plant,GPS,
7288,GA0023337,-84.22773739,33.55268481,Stockbridge WPCP,26.00000000,100 Stapleton Dr,,Stockbridge,Georgia,30281,770.00000000,474-1232,,,13151,Henry,Wastewater Treatment Plant,GPS,
7289,GA0049808,-84.23316970,33.62947068,Henry County (Panola Woods WPCP),26.00000000,205 Wilhemina Dr,,Ellenwood,Georgia,30294,770.00000000,957-8382,,,13151,Henry,Wastewater Treatment Plant,GPS,
7290,GAU020003,-84.07112120,34.13146595,Sugar Hill,26.00000000,6170 Suwanee Dam Road,,Sugar Hill,Georgia,30518,770.00000000,932-3046,,,13135,Gwinnett,Wastewater Treatment Plant,GPS,
7291,GA0033847,-83.98183448,33.84388749,Gwinnett County-Big Haynes WPCP,26.00000000,Skyland Dr,,Snellville,Georgia,30078,770.00000000,978-5210,,,13135,Gwinnett,Wastewater Treatment Plant,GPS,
7292,GA0023973,-84.01249038,33.83367594,Gwinnett County No Business Creek WPC,26.00000000,2735 Springdale Rd,,Snellville,Georgia,30039,770.00000000,978-5210,,,13135,Gwinnett,Wastewater Treatment Plant,Photo,
7293,GA0047627,-84.06034863,33.82418065,Gwinnett County-Jacks Creek,26.00000000,2724 Brannan Rd,,Snellville,Georgia,30039,770.00000000,564-4630,,,13135,Gwinnett,Wastewater Treatment Plant,GPS,
7294,GA0023175,-84.02606176,34.12507247,Buford Westside WPCP,26.00000000,South Richland Creek Rd,,Buford,Georgia,30518,770.00000000,932-7979,,,13135,Gwinnett,Wastewater Treatment Plant,GPS,
7295,GA0047911,-84.08744817,33.87890627,Gwinnett County-Yellow River WPCP,26.00000000,858 Tom Smith Rd,,Lilburn,Georgia,30047,770.00000000,564-4630,,,13135,Gwinnett,Wastewater Treatment Plant,GPS,
7296,GA0030732,-84.14149442,33.89924624,Gwinnett County Jackson Creek WPCP,26.00000000,550 Indian Trail-Lilburn Rd,,Lilburn,Georgia,30047,770.00000000,564-4640,,,13135,Gwinnett,Wastewater Treatment Plant,GPS,
7297,GA0032841,-84.10783356,33.92484649,Gwinnett County Beaver Ruin,26.00000000,3530 Cruse Rd,,Lawrenceville,Georgia,30044,770.00000000,564-4641,,,13135,Gwinnett,Wastewater Treatment Plant,GPS,
7298,GA0026433,-84.25611853,33.96059792,Gwinnett County (Crooked Creek WPCP),26.00000000,6556 Plant Dr,,Norcross,Georgia,30092,770.00000000,417-2230,,,13135,Gwinnett,Wastewater Treatment Plant,GPS,
7299,GA0023167,-84.01472467,34.08094788,Buford Southside WPCP,26.00000000,1201 Chatham Rd,,Buford,Georgia,30518,770.00000000,932-7980,,,13135,Gwinnett,Wastewater Treatment Plant,GPS,
7300,GA0030686,-84.28743724,33.97719204,Fulton County-Johns Creek WPCP,26.00000000,8100 Riverbirch Drive,,Roswell,Georgia,30076,770.00000000,645-4640,,,13121,Fulton,Wastewater Treatment Plant,GPS,
7301,GA0024333,-84.39303601,34.00306699,Fulton County-Big Creek WPCP,26.00000000,1030 Roswell-Marietta Highway,,Roswell,Georgia,30075,770.00000000,640-3061,,,13121,Fulton,Wastewater Treatment Plant,GPS,
7302,GA0021482,-84.45463540,33.82126985,Atlanta (R.M. Clayton WPCP),26.00000000,2440 Bolton Rd NW,,Atlanta,Georgia,30318,404.00000000,351-6120,,,13121,Fulton,Wastewater Treatment Plant,GPS,
7303,GA0025542,-84.67958056,33.53197844,Palmetto WPCP,26.00000000,601 Carlton Rd,,Palmetto,Georgia,30268,770.00000000,463-4729,,,13121,Fulton,Wastewater Treatment Plant,GPS,
7304,GA0047104,-84.69966112,33.55794139,Fulton County-Little Bear Creek,26.00000000,Wilkerson Mill Road,,Palmetto,Georgia,30268,770.00000000,463-6305,,,13121,Fulton,Wastewater Treatment Plant,GPS,
7305,GA0023094,-84.56716959,33.59073254,Union City WPCP,26.00000000,5001 Lower Dixie Lake Road,,Union City,Georgia,30291,770.00000000,306-6855,,,13121,Fulton,Wastewater Treatment Plant,GPS,
7306,GA0025381,-84.63425451,33.67816548,Fulton County-Camp Creek WPCP,26.00000000,7520 Cochran Road,,Atlanta,Georgia,30349,770.00000000,306-3163,,,13121,Fulton,Wastewater Treatment Plant,GPS,
7307,GA0021458,-84.55321499,33.74418269,Atlanta-Utoy Creek WPCP,26.00000000,800 Selig Dr SW,,Atlanta,Georgia,30336,404.00000000,696-7000,,,13121,Fulton,Wastewater Treatment Plant,GPS,
7308,WW021006,-84.41759453,33.62693400,City of Atlanta - Flint River,26.00000000,860 Lake Mirror Rd,,College Park,Georgia,30349,404.00000000,622-2121,,,13063,Clayton,Wastewater Treatment Plant,GPS,
7309,GA0024040,-84.36538732,33.68269357,Atlanta (South River WPCP),26.00000000,2640 Jonesboro Rd SE,,Atlanta,Georgia,30315,404.00000000,622-2121,,,13121,Fulton,Wastewater Treatment Plant,GPS,
7310,GA0035777,-84.56400338,33.34826267,Peachtree City Line Creek WPCP,26.00000000,100 Stallings Rd,,Peachtree City,Georgia,30269,770.00000000,487-6588,,,13113,Fayette,Wastewater Treatment Plant,GPS,
7311,GA0046655,-84.54311391,33.34107606,Peachtree City Rockaway WPCP,26.00000000,1127 Hwy 74 S,,Peachtree City,Georgia,30269,770.00000000,487-1941,,,13113,Fayette,Wastewater Treatment Plant,GPS,
7312,GA0035807,-84.48100257,33.43121335,Fayetteville-Whitewater Creek WPCP,26.00000000,332 First Manassas Mile Rd,,Fayetteville,Georgia,30215,770.00000000,460-4252,,,13113,Fayette,Wastewater Treatment Plant,GPS,
7313,GA0020371,-84.57418816,33.38398363,Peachtree City Flat Creek WPCP,26.00000000,313 Hwy 74 S,,Peachtree City,Georgia,30269,770.00000000,487-7993,,,13113,Fayette,Wastewater Treatment Plant,GPS,
7314,GAU020048,-84.86946856,33.57944475,Douglas County (St. Andrews),26.00000000,8299 Edinburgh Dr,,Winston,Georgia,30187,0.00000000,,,,13097,Douglas,Wastewater Treatment Plant,GPS,
7315,GA0049786,-84.69355047,33.69379422,Douglas County Rebel Trails WPCP,26.00000000,4094 Rocky Face,,Douglasville,Georgia,30135,0.00000000,,,,13097,Douglas,Wastewater Treatment Plant,GPS,
7316,GA0047201,-84.63045541,33.70877847,Douglasville (Sweetwater),26.00000000,1565 Roberts Rd,,Douglasville,Georgia,30135,770.00000000,920-3873,,,13097,Douglas,Wastewater Treatment Plant,GPS,
7317,GA0031402,-84.67856616,33.72257215,Douglas County Beaver Estates WPCP,26.00000000,3139 Beaver Dr,,Douglasville,Georgia,30135,770.00000000,920-3876,,,13097,Douglas,Wastewater Treatment Plant,GPS,
7318,GA0030341,-84.71405792,33.71102511,Douglasville South WPCP,26.00000000,3600 Chapel Hill Rd,,Douglasville,Georgia,30135,770.00000000,920-3872,,,13097,Douglas,Wastewater Treatment Plant,GPS,
7319,GA0030350,-84.76224556,33.78334409,Douglasville North WPCP,26.00000000,6020 Walton Store Rd,,Douglasville,Georgia,30134,770.00000000,920-3875,,,13097,Douglas,Wastewater Treatment Plant,GPS,
7320,WW021003,-84.33217615,33.70145418,Atlanta-Entrenchment Creek WPCP,26.00000000,1510 Key Rd,,Atlanta,Georgia,30316,404.00000000,241-0116,,,13089,DeKalb,Wastewater Treatment Plant,GPS,
7321,GA0024147,-84.22451765,33.66633975,DeKalb County-Snapfinger Creek WPCP,26.00000000,4124 Flakes Mill Rd,,Decatur,Georgia,30034,770.00000000,981-2900,,,13089,DeKalb,Wastewater Treatment Plant,GPS,
7322,GA0026816,-84.15164948,33.64817820,DeKalb County-Polebridge Creek WPCP,26.00000000,4664 Flat Bridge Rd,,Lithonia,Georgia,30038,770.00000000,593-9651,,,13089,DeKalb,Wastewater Treatment Plant,GPS,
7323,GA0024988,-84.53530868,34.06913374,Cobb County-Noonday Creek WPCP,26.00000000,415 Shallowford Rd,,Kennesaw,Georgia,30144,770.00000000,591-3165,,,13067,Cobb,Wastewater Treatment Plant,GPS,
7324,GA0046761,-84.65698251,34.04449449,Cobb County-Northwest WPCP,26.00000000,3740 Hwy 293,,Kennesaw,Georgia,30144,770.00000000,917-5194,,,13067,Cobb,Wastewater Treatment Plant,GPS,
7325,GA0026140,-84.46033481,33.83011630,Cobb County-Sutton WPCP,26.00000000,5175 S Atlanta Rd,,Smyrna,Georgia,30080,770.00000000,609-6050,,,13067,Cobb,Wastewater Treatment Plant,GPS,
7326,GA0026158,-84.54024524,33.77470773,Cobb County-South Cobb WPCP,26.00000000,490 Lee Industrial Blvd,,Austell,Georgia,30168,770.00000000,819-3204,,,13067,Cobb,Wastewater Treatment Plant,GPS,
7327,GAU020236,-84.38360579,33.41001879,Clayton County (Shoal Creek),26.00000000,301 Hampton Rd,,Hampton,Georgia,30228,770.00000000,986-3310,,,13063,Clayton,Wastewater Treatment Plant,GPS,
7328,GA0020575,-84.25980395,33.57338699,Clayton County (Northeast WPCP),26.00000000,6900 Old Macon Rd,,Rex,Georgia,30273,770.00000000,474-1909,,,13063,Clayton,Wastewater Treatment Plant,GPS,
7329,GAU020008,-84.33359487,33.47589882,Clayton County (Huie Site),26.00000000,1791 Freeman Rd,,Jonesboro,Georgia,30236,770.00000000,478-2628,,,13063,Clayton,Wastewater Treatment Plant,GPS,
7330,WW021004,-84.37744927,33.51379759,W. B. Casey,26.00000000,8890 Roberts Rd,,Jonesboro,Georgia,30238,770.00000000,478-8431,,,13063,Clayton,Wastewater Treatment Plant,GPS,
7331,WW021005,-84.39917030,33.48895271,R. L. Jackson,26.00000000,9740 Thomas Rd,,Jonesboro,Georgia,30238,770.00000000,603-5622,,,13063,Clayton,Wastewater Treatment Plant,GPS,
7332,GA0046451,-84.57087706,34.13584138,Cherokee County Water and Sewer (Rose Creek),26.00000000,1930 Authority Dr,,Woodstock,Georgia,30189,770.00000000,591-7156,,,13057,Cherokee,Wastewater Treatment Plant,GPS,
7333,GA0026263,-84.51036851,34.09855254,Woodstock (WPCP),26.00000000,223 Arnold Mill Rd,,Woodstock,Georgia,30188,770.00000000,924-7802,,,13057,Cherokee,Wastewater Treatment Plant,GPS,
7334,WW021002,-84.42966425,34.10171495,Fulton County (Rocky Creek),26.00000000,2415 Cox Rd,,Woodstock,Georgia,30188,770.00000000,926-9062,,,13057,Cherokee,Wastewater Treatment Plant,GPS,
7335,GAU020278,-84.44609038,34.10129155,Cherokee County Water and Sewer (Fitzg. Creek),26.00000000,Colemans Walk,P.O. Box 1006,Woodstock,Georgia,30188,770.00000000,591-1735,,,13057,Cherokee,Wastewater Treatment Plant,GPS,
7336,GA0025674,-84.50189961,34.23135756,Canton WPCP,26.00000000,190 Highway 5,,Canton,Georgia,30114,770.00000000,479-4412,,,13057,Cherokee,Wastewater Treatment Plant,GPS,
7337,GAU020015,-84.57087706,34.13584138,Cherokee County (Reuse),26.00000000,1930 Authority Dr,,Woodstock,Georgia,30189,770.00000000,591-7156,,,13057,Cherokee,Wastewater Treatment Plant,GPS,
7338,WT020041,-84.13162985,33.32622148,Henry County Water and Sewer Authority,27.00000000,1147 Indian Creek Dr,,Locust Grove,Georgia,30248,770.00000000,957-6659,Lindy Farmer,,13151,Henry,Water System,GPS,
7339,WT020042,-84.11402931,33.36116408,City of Locust Grove Water,27.00000000,231 Davis Lake Rd,Post Office Box 734,Locust Grove,Georgia,30248,770.00000000,957-5043,Jerry Elkins,,13151,Henry,Water System,GPS,
7340,WT020043,-84.13892376,33.47462466,City of McDonough Water,27.00000000,8 Dogwood Ln,Post Office Box 193,McDonough,Georgia,30253,770.00000000,957-4366,Billy Copeland,,13151,Henry,Water System,GPS,
7341,WT020008,-84.17795561,33.52928923,William J Hooper Filtration Plant-Clayton,27.00000000,70 Oak Dale Dr,,Stockbridge,Georgia,30281,770.00000000,474-7128,Ron Gossett,,13151,Henry,Water System,GPS,
7342,WT020035,-83.99987762,34.14392488,Gwinnett County Department Public Utilities,27.00000000,2601 Buford Dam Rd,,Buford,Georgia,30518,770.00000000,932-4420,Neal Spivey,,13135,Gwinnett,Water System,GPS,
7343,WT020036,-83.97866856,33.95987711,City of Lawrenceville,27.00000000,90 E Crogan St,Post Office Box 2200,Lawrenceville,Georgia,30045,770.00000000,963-2414,Bartow Jenkins,,13135,Gwinnett,Water System,GPS,
7344,WT020033,-84.22267949,34.01587306,Atlanta-Fulton Water Res Commission,27.00000000,9750 Spruill Rd,,Alpharetta,Georgia,30022,770.00000000,664-7455,Michael Leonard,,13121,Fulton,Water System,GPS,
7345,WT020030,-84.35241706,34.01909243,Roswell Water System,27.00000000,100 Dobbs Dr,,Roswell,Georgia,30075,770.00000000,641-3743,Frank Mingledorff,,13121,Fulton,Water System,GPS,
7346,WT020022,-84.45468106,33.82506949,Atlanta Water Department,27.00000000,"2528 Chattahoochee Cir., NW",,Atlanta,Georgia,30318,404.00000000,658-7273,Thodur Bavan,,13121,Fulton,Water System,GPS,
7347,WT020029,-84.69066602,33.51621236,City of Palmetto,27.00000000,9260 Waterworks Rd,Post Office Box 190,Palmetto,Georgia,30268,770.00000000,463-3377,J. Boddie,,13121,Fulton,Water System,GPS,
7348,WT020024,-84.45406319,33.68787383,City of East Point,27.00000000,2001 Headland Dr,,East Point,Georgia,30344,404.00000000,765-2745,Patsy Hilliard,,13121,Fulton,Water System,GPS,
7349,WT020018,-84.45992292,33.29022200,City of Brooks,27.00000000,953 Hwy 85 Conn,Post Office Box 96,Brooks,Georgia,30205,770.00000000,719-7931,Virgil Brownlee,,13113,Fayette,Water System,GPS,
7350,WT020019,-84.57577499,33.36587540,Fayette County Water System,27.00000000,3500 TDK Blvd,,Peachtree City,Georgia,30269,770.00000000,461-6041,Rick Price,,13113,Fayette,Water System,GPS,
7351,WT020020,-84.48093383,33.43260180,Fayetteville Water and Sewer Department,27.00000000,330 First Manassas Mile Rd,Post Office Box 1258,Fayetteville,Georgia,30215,770.00000000,460-4237,Rick Eastin,,13113,Fayette,Water System,GPS,
7352,WT021003,-84.79318253,33.67017366,Douglasville/Douglas County-Bear Creek,27.00000000,4930 Gray Rd,,Douglasville,Georgia,30135,770.00000000,942-6678,,,13097,Douglas,Water System,GPS,
7353,WT020017,-84.72164131,33.71694565,Douglasville/Douglas County-Chapel Hill,27.00000000,3269 Chapel Hill Rd,Post Office Box 1157,Douglasville,Georgia,30135,770.00000000,920-3871,Peter Frost,,13097,Douglas,Water System,GPS,
7354,WT021001,-84.27649703,33.93348310,DeKalb County WP,27.00000000,2746 Laurelwood Rd,,Doraville,Georgia,30360,770.00000000,936-5400,,,13089,DeKalb,Water System,GPS,
7355,WT020010,-84.42404173,33.96236028,Cobb County-Marietta Water Authority,27.00000000,4402 Lower Roswell Rd,,Marietta,Georgia,30068,770.00000000,426-8788,Roy Fowler,,13067,Cobb,Water System,GPS,
7356,WT021002,-84.69262655,34.04589468,Cobb Co - Wyckoff,27.00000000,3728 Mars Hill Rd,,Acworth,Georgia,30101,770.00000000,974-4286,,,13067,Cobb,Water System,GPS,
7357,WT020007,-84.38478851,33.41513836,Clayton County Water Authority,27.00000000,275 Hampton Rd,,Hampton,Georgia,30228,770.00000000,603-5614,Melvin Newman,,13063,Clayton,Water System,GPS,
7358,WT020001,-84.37385537,34.33644861,City of Ball Ground,27.00000000,301 Gilmer Ferry Rd,Post Office Box 285,Ball Ground,Georgia,30107,770.00000000,735-2123,Calvin Hill,,13057,Cherokee,Water System,GPS,
7359,WT020003,-84.37836423,34.29071419,Cherokee County Water and Sewer,27.00000000,583 Cokers Chapel Rd,Post Office Box 1006,Ball Ground,Georgia,30107,770.00000000,479-1813,Harrison Collett,,13057,Cherokee,Water System,GPS,
7360,WT020002,-84.48641974,34.23924623,City of Canton,27.00000000,190 W Main St,,Canton,Georgia,30114,770.00000000,479-2421,James Cannon,,13057,Cherokee,Water System,GPS,
7361,SO020010,-84.05784612,33.68613808,Rockdale County Sheriff's Office,21.00000000,911 Chambers Dr,,Conyers,Georgia,30012,770.00000000,929-0067,Guy Norman,Sheriff,13247,Rockdale,Sheriffs' Office,GPS,
7362,SO020009,-84.16992159,33.42315307,Henry County Sheriff's Office,21.00000000,120 Henry Pkwy,,McDonough,Georgia,30253,770.00000000,954-2184,Donald Chaffin,Sheriff,13151,Henry,Sheriffs' Office,GPS,
7363,SO020008,-83.97669970,33.98135744,Gwinnett County Sheriff's Office,21.00000000,2900 University Pkwy,,Lawrenceville,Georgia,30043,770.00000000,822-3111,James Carsten,Sheriff,13135,Gwinnett,Sheriffs' Office,GPS,
7364,SO020007,-84.39035070,33.75010297,Fulton County Sheriff's Office,21.00000000,"185 Central Ave, SW",,Atlanta,Georgia,30303,404.00000000,730-5100,Jackie Barrett,Sheriff,13121,Fulton,Sheriffs' Office,GPS,
7365,SO020006,-84.45112599,33.44491196,Fayette County Sheriff's Office,21.00000000,155 Johnson Ave,,Fayetteville,Georgia,30214,770.00000000,461-6353,Randall Johnson,Sheriff,13113,Fayette,Sheriffs' Office,GPS,
7366,SO020005,-84.75328787,33.74834440,Douglas County Sheriff's Office,21.00000000,6840 W Church St,,Douglasville,Georgia,30134,770.00000000,942-2121,Tommy Waldrop,Sheriff,13097,Douglas,Sheriffs' Office,GPS,
7367,SO022002,-84.60636865,33.78059399,Douglas Co - Lithia Precinct,21.00000000,900 B Thornton Rd,,Lithia Springs,Georgia,30122,770.00000000,944-5937,,,13097,Douglas,Sheriffs' Office,GPS,
7368,SO020004,-84.24572717,33.77564255,DeKalb County Sheriff's Office,21.00000000,4415 Memorial Dr,,Decatur,Georgia,30032,404.00000000,298-8150,,,13089,DeKalb,Sheriffs' Office,GPS,
7369,SO020003,-84.54772225,33.95196929,Cobb County Sheriff's Office,21.00000000,185 Roswell St,,Marietta,Georgia,30060,770.00000000,499-4600,Bill Hutson,Sheriff,13067,Cobb,Sheriffs' Office,GPS,
7370,SO020002,-84.35775034,33.50529863,Clayton County Sheriff's Office,21.00000000,9157 Tara Blvd.,,Jonesboro,Georgia,30236,770.00000000,471-1122,Bill Lemacks,Sheriff,13063,Clayton,Sheriffs' Office,Photo,
7371,SO022003,-84.30661742,33.43476104,Lovejoy Field Office,21.00000000,11866 Hastings Bridge Rd,,Hampton,Georgia,30228,770.00000000,477-8660,,,13063,Clayton,Sheriffs' Office,GPS,
7372,SO022001,-84.42228659,34.31040951,Cherokee County Sheriff's Office North Precinct,21.00000000,Airport Dr,,Ball Ground,Georgia,30107,770.00000000,720-7079,,,13057,Cherokee,Sheriffs' Office,GPS,
7373,SO020001,-84.49336985,34.19506460,Cherokee County Sheriff's Office,21.00000000,498 Chattin Dr,,Canton,Georgia,30115,770.00000000,345-3300,Roger Garrison,Sheriff,13057,Cherokee,Sheriffs' Office,GPS,
7374,MM020002,-84.00578305,34.11954110,Buford City Marshal's Office,18.00000000,30 Garnett St,,Buford,Georgia,30518,770.00000000,945-5397,Walter Gunter,Marshal,13135,Gwinnett,Marshalls' Office,GPS,
7375,MM020004,-84.21188349,33.94221110,Norcross City Marshal's Office,18.00000000,65 Lawrenceville St,,Norcross,Georgia,30071,770.00000000,448-2122,H Smith,Marshal,13135,Gwinnett,Marshalls' Office,GPS,
7376,MM020003,-83.89966564,33.98878485,Dacula Marshal's Office,18.00000000,2434 W 29 Hwy,,Dacula,Georgia,30019,770.00000000,963-7451,Larry Millsap,Marshal,13135,Gwinnett,Marshalls' Office,GPS,
7377,CM020003,-84.39170040,33.75041589,Fulton County Marshal's Office,18.00000000,"160 Pryor St SW, J 102",,Atlanta,Georgia,30303,404.00000000,730-4451,Joseph Rary,Marshal,13121,Fulton,Marshalls' Office,GPS,
7378,CM020002,-84.45666487,33.44738779,Fayette County Marshal's Office,18.00000000,140 Stonewall Ave,,Fayetteville,Georgia,30214,770.00000000,461-5679,C. Hall,Chief Marshal,13113,Fayette,Marshalls' Office,GPS,
7379,CM020001,-84.29664649,33.77404770,DeKalb County Marshal's Office,18.00000000,556 N McDonough St,,Decatur,Georgia,30030,404.00000000,371-2930,J. Nelms,Marshal,13089,DeKalb,Marshalls' Office,GPS,
7380,MM022001,-84.49056217,34.23723204,Cherokee County Marshals Offices,18.00000000,90 North St,,Canton,Georgia,30114,770.00000000,479-6153,,,13057,Cherokee,Marshalls' Office,GPS,
7381,075-003,-84.01789068,33.66535578,Nancy Guinn Memorial Library,17.00000000,864 Green Street,,Conyers,Georgia,30012,770.00000000,388-5041,,,13247,Rockdale,Library,GPS,
7382,125-006,-84.28791791,33.38109193,Fortson Public Library,17.00000000,14 Old Griffin Road,,Hampton,Georgia,30228,770.00000000,946-8151,,,13151,Henry,Library,GPS,
7383,125-012,-84.12697195,33.44235230,Alexander Public Library,17.00000000,1001 Florence McGarity Pkwy,,McDonough,Georgia,30252,770.00000000,954-2806,,,13151,Henry,Library,GPS,
7384,125-003,-84.23027078,33.54391871,Cochran Public Library,17.00000000,4602 North Henry Boulevard,,Stockbridge,Georgia,30281,770.00000000,389-7896,,,13151,Henry,Library,GPS,
7385,125-009,-84.11296863,33.35231779,Locust Grove Public Library,17.00000000,3644 Hwy 42,,Locust Grove,Georgia,30248,770.00000000,954-2810,,,13151,Henry,Library,GPS,
7386,115-012,-84.00005335,34.10952766,Buford-Sugar Hill Public Library,17.00000000,2100 Gainesville Highway,,Buford,Georgia,30518,770.00000000,271-6980,,,13135,Gwinnett,Library,GPS,
